ID;﻿BridgeID;PartyID;VoteType;Votes;Percent;PrevVotes;PrevPercent;DiffPercentPts
5062;151;245;2;5462.0;4.638365;3021.0;2.591732;2.046634
5063;151;281;2;2311.0;1.962516;1714.0;1.470449;0.492067
5064;151;30;1;2069.0;1.758382;0.0;0.0;0.0
5065;151;30;2;1333.0;1.131992;891.0;0.764394;0.367599
5066;151;262;2;473.0;0.401675;1789.0;1.534792;-1.133118
5067;151;236;1;4707.0;4.00034;0.0;0.0;0.0
5068;151;236;2;3346.0;2.841445;1273.0;1.092113;1.749331
5069;151;268;2;404.0;0.343079;397.0;0.340588;0.002491
5070;151;300;1;416.0;0.353546;0.0;0.0;0.0
5071;151;300;2;240.0;0.20381;167.0;0.14327;0.060539
5072;151;287;2;61.0;0.051802;154.0;0.132117;-0.080316
5073;151;261;2;76.0;0.06454;99.0;0.084933;-0.020393
5074;151;31;1;1716.0;1.458378;0.0;0.0;0.0
5075;151;31;2;1363.0;1.157468;0.0;0.0;0.0
5076;151;15;2;88.0;0.07473;0.0;0.0;0.0
5077;151;247;2;268.0;0.227587;0.0;0.0;0.0
5078;151;33;2;89.0;0.075579;0.0;0.0;0.0
5079;151;267;2;137.0;0.116341;0.0;0.0;0.0
5080;151;290;2;598.0;0.507825;0.0;0.0;0.0
5081;151;27;2;196.0;0.166444;0.0;0.0;0.0
5082;151;295;2;170.0;0.144365;0.0;0.0;0.0
5083;152;4;1;26450.0;15.921554;32702.0;20.466764;-4.54521
5084;152;4;2;25891.0;15.557719;33291.0;20.815982;-5.258263
5085;152;21;1;34107.0;20.530678;43919.0;27.486998;-6.956319
5086;152;21;2;24953.0;14.994081;37622.0;23.524042;-8.529961
5087;152;29;1;25436.0;15.311178;31132.0;19.484169;-4.172991
5088;152;29;2;20884.0;12.549048;31137.0;19.469143;-6.920095
5089;152;273;1;33588.0;20.218267;26330.0;16.478805;3.739461
5090;152;273;2;34748.0;20.879827;20674.0;12.926906;7.952922
5091;152;235;1;13397.0;8.064312;9074.0;5.679023;2.385289
5092;152;235;2;17660.0;10.611769;13565.0;8.481836;2.129933
5093;152;245;1;19778.0;11.90535;8735.0;5.466858;6.438492
5094;152;245;2;25848.0;15.53188;11300.0;7.065591;8.466289
5095;152;281;2;3800.0;2.283393;2877.0;1.798912;0.484481
5096;152;30;1;4242.0;2.553468;4173.0;2.6117;-0.058232
