Year;Nachname;Vornamen;Geburtsjahr;Geburtsort;Geschlecht;PersonID
2025;Stefke;Matthias Christian;1963;Berlin;m;9096
2025;Stegeman;Albert;1976;Nordhorn;m;9097
2025;Stegert;Jonas Julius;2004;Hamburg;m;9098
2025;Stegner;Ralf Alexander;1959;Bad Dürkheim;m;9099
2025;Stehmeier;Marinus Johannes;1987;Bremen;m;9100
2025;Stehr;Michael;1966;Hannover;m;5247
2025;Stehr;Simone Tatjana;1970;Oberhausen;w;5248
2025;Steigleder;Norman;1979;Ilmenau;m;9101
2025;Steimle;Bianca Daniela;1974;Reutlingen;w;5251
2025;Stein;Marcus;1980;Reinbek;m;9102
2025;Stein;Sandra;1986;Ulm;w;9103
2025;Steinbacher;Anton;1965;Übersee;m;9104
2025;Steinböck;Anton;1943;Hamburg;m;5261
2025;Steineke;Sebastian;1973;Hamburg;m;5262
2025;Steiner;Dagmar;1964;Berlin-Zehlendorf;w;9105
2025;Steinfeld;Olaf Ernst August;1966;Neumünster;m;9106
2025;Steiniger;Johannes Eberhard;1987;Bad Dürkheim;m;5267
2025;Steinke;Michael;1985;Gehrden;m;9107
2025;Steinmüller;Hanna Skrollan;1993;Münster/Westfahlen;w;9108
2025;Stelzer;Susanne;1967;Andernach;w;9109
2025;Stelzl;Nina Desire;1995;Viechtach;w;9110
2025;Stengele;Bernhard Engelbert;1963;Wangen/Allgäu;m;9111
2025;Stephan;Gunnar;1978;Werne;m;9112
2025;Stephan;Peter;1951;Mörlenbach;m;9113
2025;Stephan;Thomas;1970;Neustadt a. d. Weinstraße;m;9114
2025;Stern;Benjamin;1981;Wolfsburg;m;9115
2025;Sternberg;Arne;2006;Altenhundem;m;9116
2025;Stetten;Christian Alexander;1970;Stuttgart;m;5286
2025;Steyrer;Peter;1952;Immenstadt i.Allgäu;m;9117
2025;Sthamer;Nadja;1990;Reichenbach im Vogtland;w;5290
2025;Stiegeler;David;1997;Memmingen;m;9118
2025;Stier;Dieter;1964;Weißenfels;m;5291
2025;Stietenroth;Joris-Colin;2003;Hannover;m;9119
2025;Stilger;Marcel;1974;Frankfurt am Main;m;9120
2025;Stitz;Christoph;1976;Mainz-Mombach;m;9121
2025;Stocker-Böck;Jakob;1999;Marktoberdorf;m;9122
2025;Stockert;Magdalena Gertrud;1947;Sulothurn/Schweiz;w;9123
2025;Stockmeier;Konrad Johann Lorenz;1977;Heidelberg;m;5299
2025;Stoiber;Claudio;1958;Frankfurt am Main;m;9124
2025;Stoll;Ulrich;1985;Ehingen (Donau);m;9125
2025;Stolz;Reinhard;1955;Osterholz-Scharmbeck;m;9126
2025;Stolzenberger;Tigo;2003;Meißen;m;9127
2025;Storch;Beatrix Amelie Ehrengard Eilika;1971;Lübeck;w;9128
2025;Storre;Vanessa;1994;Göttingen;w;9129
2025;Storz;Coretta;1986;Leinefelde;w;9130
2025;Stosch;Michael;1989;München;m;9131
2025;Stracke;Stephan;1974;Marktoberdorf;m;5313
2025;Straetmanns;Friedrich Karl Otto;1961;Bielefeld;m;5315
2025;Strahl;Christian;1980;Rostock;m;9132
2025;Straif;Paul;1982;Filderstadt;m;5316
2025;Strang;Laura;1994;Dresden;w;9133
2025;Strank;Oliver;1979;Frankfurt am Main;m;9134
2025;Strasser;Benjamin;1987;Weingarten;m;5317
2025;Strauss-Köster;Katja;1970;Herdecke;w;9135
2025;Strauß;Otto Winfried;1954;Garbeck (jetzt Balve);m;9136
2025;Strauß;Paul Götz;1982;Görlitz;m;9137
2025;Strecker;Andreas;1968;Stuttgart;m;9138
2025;Strecker;Heike Erika;1965;Flarchheim;w;9139
2025;Strecker;Maik;1966;Hannover;m;9140
2025;Streeck;Hendrik;1977;Göttingen;m;9141
2025;Streit;Christin;1984;Bad Soden - Salmünster;w;9142
2025;Streit;Stella;1997;Bitburg;w;9143
2025;Stricker;Kai Robin;1992;Waldshut-Tiengen;m;5331
2025;Striesow;Robert;1987;Rostock;m;9144
2025;Striet;Ludwig;1991;Münster;m;9145
2025;Stroh;Julian;1997;Wetzlar;m;9146
2025;Stroman;Hero Jan;1946;Norden;m;9147
2025;Strubenhoff;Marius;1990;Hamburg;m;9148
2025;Stumpp;Christina Daniela;1987;Backnang;w;5347
2025;Sturm-Werner;Annette;1970;Hannover;w;9149
2025;Sturmes;Jerome;1986;Köln;m;9150
2025;Stöber;Klaus;1961;Eisenach;m;5355
2025;Stöckert;Philipp Karl Dimit'r;1997;Hof;m;9151
2025;Stöcklein;Ralf;1989;Bamberg;m;9152
2025;Stöffler;Jan Felix;2000;Nagold;m;9153
2025;Stöhr;Dagmar Christa;1958;Lutherstadt Wittenberg;w;9154
2025;Stöhr;Michael Peter;1964;München;m;9155
2025;Stölting;Miriam;1979;Herdecke;w;9156
2025;Stölting;Sebastian Thomas Christian;1990;Bielefeld;m;9157
2025;Stüber;Ralf Alexander;1994;Kandel;m;9158
2025;Stümper;Rebecca;1986;Bonn;w;9159
2025;Stürmer;Michael Roland;1984;Eberswalde;m;9160
2025;Stütz;Johannes;1988;Bamberg;m;9161
2025;Stüwe;Ruppert Fritz Johannes;1978;Berlin;m;5363
2025;Subat;Katharina Christina;1988;Berlin;w;5364
2025;Sucker;Alexander;1989;Wurzen;m;9162
2025;Suerkamp;Eva Maria;1988;Weener;w;9163
2025;Suhr;Christian;1980;Oldenburg (Oldb);m;9164
2025;Suikat;Ralph;1965;Karlsruhe;m;9165
2025;Sulfrian;Helge;1965;Osnabrück;m;5373
2025;Sund;Stefanie;1987;Goslar;w;9166
2025;Supervizer;Payman;1991;Köln;m;9167
2025;Suwito;Heike;1983;Bremerhaven;w;9168
2025;Swars;Anja;1964;Halle / Westfalen;w;9169
2025;Swillus;Olaf Martin;1958;Gelsenkirchen;m;9170
2025;Swillus-Knöchel;Cornelia;1963;Halle/Saale;w;9171
2025;Syring;Angelika Gertraude Erika;1957;Berlin;w;9172
2025;Szekely;Adam;2002;München;m;9173
2025;Szorec;Gregor;1967;Danzig, Polen;m;9174
2025;Szygula;Bianca;1973;Hamburg;w;9175
2025;Szymura;Jana Sophie;1993;Itzehoe;w;9176
2025;Sälzer;Wolfgang Martin;1960;Wolfhagen;m;5385
2025;Sönmez;Bircan;1977;Altdorf bei Nürnberg;w;9177
2025;Söntgerath;Britta;1962;Duisburg;w;9178
2025;Sörensen-Siebel;Till Niklas;1996;Wuppertal;m;5390
2025;Sünder;Bernhard;1954;Frankfurt a. M.;m;9179
2025;Süssig;Arno;1957;Waren (Müritz);m;9180
2025;Süssner;Isaura;1998;Nürnberg;w;9181
2025;Süß;Michael;2003;Zwiesel;m;9182
2025;Süßenbach;Kai Sven;1970;Oberwesel;m;9183
2025;Süßmuth;Sebastian Gernot;1963;Lauchhammer;m;9184
2025;Tanke;Patrick;1987;Lohne;m;9185
2025;Tarasov;Kirill;1993;Charkiw;m;9186
2025;Tarfa;Sarah;1988;Berlin;w;9187
2025;Tassis;Alexander;1970;Athen;m;9188
2025;Tatti;Jessica Nadine;1981;Marbach am Neckar;w;5404
2025;Tatura;Taro Atanas;1992;Rodewisch;m;9189
2025;Tatzik;Lothar Fritz;1974;Dortmund;m;9190
2025;Tauschwitz;Vivian;1994;Flensburg;w;9191
2025;Taşan-Funke;Sinem;1992;Berlin;w;9192
2025;Tebje;Ingo;1972;Bremen;m;9193
2025;Teckemeier;Aaron;1993;Bremen;m;5414
2025;Teebken;Simon;1982;Schleswig;m;9194
2025;Teetz;Friederike Eleonor;1980;Bad Harzburg;w;9195
2025;Tegtmeier;Ernst Rainer;1946;Bremen;m;9196
2025;Tegtmeyer;Dirk Martin;1982;Hannover;m;9197
2025;Teich;Tobias Daniel;1984;München;m;9198
2025;Teichert;Claudia;1983;Eberswalde;w;9199
2025;Teixeira Gonçalves;Michael Werner;1961;Berlin;m;9200
2025;Tempel;Frank;1969;Belzig;m;5421
2025;Tennie;Tjark;1976;Aschendorf;m;9201
2025;Tepper;Maren;1981;Parchim;w;9202
2025;Terborg;Jan Peter;1994;Kassel;m;9203
2025;Teschke;Ole;2005;Oldenburg (Oldb);m;9204
2025;Tesfaiesus;Awet;1974;Asmara/Eritrea;w;9205
2025;Teske;Robert;1990;Brandenburg an der Havel;m;9206
2025;Tessun;Manuel;1977;München;m;9207
2025;Teufel;Petra Angelika;1988;Erlangen;w;9208
2025;Teuteberg;Linda;1981;Königs Wusterhausen;w;5427
2025;Teutrine;Jens;1993;Gütersloh;m;5428
2025;Thamm;Karsten;1969;Freiburg i.B.;m;9209
2025;Thamm;Thomas;1970;Schlema;m;9210
2025;Thaqi;Albina;2004;Landshut;w;9211
2025;Thedens;Thomas;1967;Rendsburg;m;9212
2025;Theimer;Cornelia Marianne;1997;München;w;9213
2025;Theis;Roland;1980;Neunkirchen;m;9214
2025;Theisen;Kim;1999;Koblenz;w;9215
2025;Theiss;Hans Diogenes;1977;München;m;9216
2025;Thewes;Hanno;1963;Illingen/Saar;m;9217
2025;Thews;Michael Eckhardt;1964;Bremerhaven;m;9218
2025;Thiede;Anja Susanne;1971;Twistringen;w;5441
2025;Thiede;Julien Pascal;1998;Lemgo;m;9219
2025;Thiele;Immo;1966;Leipzig;m;9220
2025;Thiele;Marco;1984;Altenburg;m;5448
2025;Thiele-Kensbock;Lars;1979;Heide;m;9221
2025;Thiemann;Florian;1989;Cottbus;m;9222
2025;Thieme;Luca Tom;1997;Hamburg;m;9223
2025;Thieme;Thorben;2002;Neuwied;m;9224
2025;Thiesen;Julia;1993;Schleswig;w;9225
2025;Thießen;Hauke Christian;1984;Neumünster;m;9226
2025;Thoden;Ulrich;1973;Hiltrup in Münster;m;9227
2025;Thomae;Stephan;1968;Kempten (Allgäu);m;5457
2025;Thomas;Franziska Anita;1997;Berlin;w;9228
2025;Thomas;Jurian Maximilian;1998;Umhlanga Rocks, Südafrika;m;9229
2025;Thomas;Stephan;1980;Regensburg;m;9230
2025;Throm;Alexander Richard;1968;Heilbronn;m;5464
2025;Thron;Jonathan Christian;1986;München;m;9231
2025;Thumbach;Sebastian;1991;Augsburg;m;9232
2025;Thurner;Christoph;1966;Göttingen;m;9233
2025;Thurnhuber;Marinus;1959;Draxlham;m;5466
2025;Thyrêt;Josephine;1974;Berlin;w;9234
2025;Thümer;Jens-Uwe;1967;Berlin;m;5470
2025;Thürmer;Erik;1984;Leipzig;m;9235
2025;Tickert;Rolf Paul Johannes;1955;Schwäbisch Gmünd;m;9236
2025;Tiedemann;Ralf;1965;Cuxhaven;m;5476
2025;Tietjen;Insa;1979;Bremervörde;w;9237
2025;Tietjen;Lars;1973;Bremerhaven;m;9238
2025;Tietschert;Juliane;1991;Prenzlau;w;9239
2025;Tietz;Tim;2002;Hameln;m;9240
2025;Timm;Tassilo;1986;Halle (Saale);m;5488
2025;Timmer;Lydia;1984;Iserlohn;w;9241
2025;Timmermann-Fechter;Astrid;1963;Marl;w;5490
2025;Tippelt;Nico;1967;Zwickau;m;5491
2025;Tirone;Giorgio;1974;München;m;9242
2025;Tischer;Jessica;1980;Ilmenau;w;9243
2025;Tischmacher;Andreas;1961;Genthin;m;9244
2025;Titze;Anja;1975;Großenhain;w;9245
2025;Titze;Anna-Lena;2003;Stendal;w;9246
2025;Titzer;Marcel;1984;Grevenbroich;m;9247
2025;Tix;Dustin;1995;Gladbeck;m;9248
2025;Tobaben;Dominik Heinrich;1994;Hamburg;m;9249
2025;Tobias;Stefan;1970;Essen;m;9250
2025;Todenhöfer;Frederic Joachim;1983;Tübingen;m;5494
2025;Todenhöfer;Jürgen;1940;Offenburg;m;9251
2025;Tolksdorf;Sven Wolfgang;1970;Buchholz i. d. Nordheide;m;9252
2025;Toncar;Mark Florian Martin;1979;Hamburg;m;9253
2025;Toprak;Ali Ertan;1969;Ankara;m;9254
2025;Tosch;Jelger Gereon;2000;Hannover;m;9255
2025;Totz;Karl-Heinz;1947;Schalksmühle;m;9256
2025;Toussaint;Jaroslav;1980;Berlin;m;9257
2025;Trabert;Gerhard Max;1956;Mainz;m;9258
2025;Tramnitz;Christian;1979;Berlin;m;5511
2025;Trapp;Markus;1968;Worms;m;9259
2025;Trapp;Samuel;1988;Duisburg;m;5513
2025;Traubinger;Verena Agathe;1992;Regensburg;w;5516
2025;Treise;Lucas;1981;Rostock;m;5523
2025;Trendelburg;Rolf-Andreas;1952;Lörrach;m;9260
2025;Treppe;Benjamin Alexander;1979;München;m;9261
2025;Treu;Nina;1984;München;w;9262
2025;Treuer;Pedro Henrique;2000;Kirchheim unter Teck;m;9263
2025;Treuheit;Bastian;1998;Fürth;m;9264
2025;Triems;Viviane Cornelia;1997;Dresden;w;9265
2025;Trinh;Thea Thuy Nga;1992;Hanoi;w;9266
2025;Trinks;Gizem Jaqueline;1995;Solingen;w;9267
2025;Trippe;Christof;1971;Menden;m;9268
2025;Trippel;Frank;1977;Groß-Umstadt;m;9269
2025;Troff-Schaffarzyk;Anja Gerlinde;1969;Jemgum;w;9270
2025;Truckenbrodt;Wolfgang;1952;Essen;m;9271
2025;True;Cornelia Almuth;1983;Zwiesel;w;9272
2025;Trump;Katharina;1988;Berlin;w;9273
2025;Trunow;Alexej;1986;Belokuricha;m;9274
2025;Träger;Carsten Dietmar;1973;Fürth;m;5540
2025;Trăsnea;Ana-Maria;1994;Piatra Neamț, Rumänien;w;9275
2025;Tschirner;Lars;1972;Freital;m;5544
2025;Tugendhat;Tim Manfred;1986;Ulm;m;9276
2025;Tummescheit;Robin;1994;Malsch;m;9277
2025;Tunç;Emine;1987;Midyat, Türkei;w;9278
2025;Turck;Axel;1964;Lüdenscheid;m;9279
2025;Täufel;Friedrich Arthur Joachim;1957;Rheydt;m;9280
2025;Tërstena;Dardan;1996;Saarlouis;m;9281
2025;Töns;Markus;1964;Gelsenkirchen;m;5560
2025;Töpfer;Stephan;1965;Düsseldorf;m;9282
2025;Töpper;Sebastian;1989;Karl-Marx-Stadt (jetzt Chemnitz);m;9283
2025;Tüchler;Kai-Uwe;1994;Fürth;m;9284
2025;Türk-Nachbaur;Derya;1973;Paderborn;w;5563
2025;Türker;Mahmut;1967;Hekimhan;m;9285
2025;Uebel;Stephan Frank Walter;1967;Stuttgart;m;9286
2025;Uhl;Daniel Rupert;1998;Wertingen;m;9287
2025;Uhl;Markus Alexander;1979;Köln;m;5571
2025;Uhlig;Andreas;1954;Marienberg;m;9288
2025;Uhlig;Katrin Babette;1982;Duisburg;w;5572
2025;Uhr;Martina;1961;Konstanz;w;9289
2025;Ulbrich;Tobias Martin;1972;Salzwedel;m;9290
2025;Ulbricht;Tamara Sophia;1995;Bretten;w;9291
2025;Ullmann;Andrew John;1963;Los Angeles;m;9292
2025;Ullmann;Peter Fritz Sebastian;1979;Wuppertal;m;9293
2025;Ullrich;André;1974;Kamp-Lintfort;m;9294
2025;Ullrich;Gerald;1962;Schmalkalden;m;5579
2025;Ullrich;Volker Michael;1975;Illertissen;m;5582
2025;Ulonksa;Martin;1985;Erfurt;m;9295
2025;Ulrich;Alexander;1971;Kusel;m;5583
2025;Ulrich;Hans Bernhard;1950;Bamberg;m;9296
2025;Ulrich;Liam Alexander;2000;Gelnhausen;m;9297
2025;Umbreit;Tobias;1993;Essen;m;9298
2025;Umlauft;Alexandru-Nicolae;1992;Brasov;m;9299
2025;Unbereit;Juliane;1990;Mühlhausen/Thüringen;w;9300
2025;Unger;Lukas Jacob;2002;Hamburg;m;9301
2025;Uplegger;Anna;2004;Hamburg;w;9302
2025;Urmoneit;Fabienne;1991;Berlin;w;9303
2025;Utz;Erich Horst;1959;München;m;5595
2025;Utz;Nina;1984;Kaskelen (Kasachstan);w;9304
2025;Vacano;Antonius Maria Franziskus;1962;München;m;5598
2025;Valent;Aaron;1997;Starnberg;m;9305
2025;Vandre;Isabelle;1989;Eberswalde-Finow;w;9306
2025;Vandreier;Christoph;1981;Gehrden;m;5603
2025;Varga;Heidemarie Elfriede;1950;Laubusch;w;9307
2025;Varvaroussis;Ernestos Andreas;1963;Frankfurt am Main;m;5605
2025;Vassiliadis;Athanassia;1967;Ludwigsburg;w;9308
2025;Vath;Klaus Heinz;1969;Erlenbach am Main;m;9309
2025;Vaupel;Thomas Heinrich Peter;1980;Osnabrück;m;9310
2025;Veen-Birkenbach;Kevin;1993;St. Wendel;m;9311
2025;Veithen;Valentin Raimund;1946;Stockheim (jetzt Kreuzau);m;5610
2025;Verkooyen;Marcel Willy Peter;1983;Nettetal Krs. Viersen;m;9312
2025;Verlinden;Julia Maria Kornelia;1979;Bergisch Gladbach;w;5612
2025;Vester;Maiken;1966;Westerland;w;9313
2025;Viebahn;Robert;1993;Bonn;m;9314
2025;Vielhaber;Sebastian;1979;Arnsberg-Neheim;m;5619
2025;Vieregge;Kerstin;1976;Rinteln;w;5620
2025;Vieweger;Bettina;1992;Gera;w;9315
2025;Vijeyaranjan;Vinojan;1990;Point Pedro;m;9316
2025;Vo;Huu Loi;1984;Regensburg;m;5625
2025;Vogel;Carsten Wolfgang;1964;Hamburg;m;9317
2025;Vogel;Ingo;1976;Essen;m;9318
2025;Vogel;Johannes;1982;Wermelskirchen;m;5626
2025;Vogt;Madelaine;1977;Riesa;w;9319
2025;Vogt;Marco Paul;1977;Düsseldorf;m;9320
2025;Vogt;Moritz Pius;1997;Günzburg;m;9321
2025;Vogt;Oliver;1977;Neuhaus am Rennweg;m;5635
2025;Vogt;Ursula;1947;Lohr am Main;w;9322
2025;Vogtschmidt;Donata Katharina Rebecca;1998;Koblenz;w;9323
2025;Vohs;Vanessa;1998;Bottrop;w;9324
2025;Voigt;Lena Friederike;1993;Frankfurt am Main;w;9325
2025;Voigt;Michael;1970;Leipzig;m;9326
2025;Volkenand;Christoph;1971;Hamburg;m;5641
2025;Volker;Cornelius Karlheinz Gerd;1967;Hameln;m;9327
2025;Volkmann;Johannes;1996;Köln;m;9328
2025;Vollath;Sarah;1995;Ingolstadt;w;9329
2025;Vollmer;Amelie Anouk;2003;Gengenbach;w;9330
2025;Vollmer;Lara;2000;Saalfeld;w;9331
2025;Vollmer;Nico;1998;Herzberg/Elster;m;9332
2025;Volz;Norbert Heinrich;1971;Böblingen;m;5653
2025;Volz;Raphael Heinz;1976;Baden-Baden;m;9333
2025;Vorholt;Boris;1974;Essen;m;9334
2025;Vormstein;Tobias Leo;1991;Gummersbach;m;9335
2025;Vornberger;Erich;1961;Erlangen;m;9336
2025;Vornkahl;Martin;1985;Ostroda, Polen;m;9337
2025;Vorpahl;David;1988;Schwerin;m;9338
2025;Voss;Jonathan;2002;Neuwied;m;9339
2025;Voß;Fabian;1995;Eutin;m;9340
2025;Voß;Renate;1943;Wolfen;w;5659
2025;Vries;Christoph Bernhard;1974;Hamburg;m;5663
2025;Vriesema;Mayra Tjorven;1999;Husum;w;9341
2025;Vrsaljko;Ozren;1972;Baden-Baden;m;9342
2025;Vögler;Torsten;1975;Kaiserslautern;m;9343
2025;Völker;Thomas;1986;Berlin;m;9344
2025;Völlers;Marja-Liisa;1984;Bückeburg;w;5667
2025;Völter;Christian Thomas;1948;Tübingen;m;5668
2025;Vöpel;Dirk;1971;Oberhausen;m;5669
2025;Wachsmann;Sebastian;1993;Bremerhaven;m;9345
2025;Wachsmuth;Oliver;1970;Göttingen;m;9346
2025;Wade;David;1993;Bad Homburg v. d. Höhe;m;9347
2025;Wadehn;Simon Martin;1999;Preetz;m;5671
2025;Wadephul;Johann David Walter Rudolf;1963;Husum;m;9348
2025;Wafa;Mirwais;1996;Kabul;m;9349
2025;Wagener;Niklas;1998;Aschaffenburg;m;5674
2025;Wagener;Robin Till Nils Johannes;1980;Bielefeld;m;5675
2025;Wagenhäuser;Esther Karin;1988;Bamberg;w;9350
2025;Wagenknecht;Sahra;1969;Jena;w;5676
2025;Wagner;Carolin;1982;Heidelberg;w;5678
2025;Wagner;Dagmar;1970;Marl;w;9351
2025;Wagner;Elvira Maria;1950;Landsberg/Lech;w;9352
2025;Wagner;Eugen;1988;Ustube, Kasachstan;m;9353
2025;Wagner;Florian;2001;Arnstadt;m;9354
2025;Wagner;Hartmut Michael;1955;Hamburg;m;5685
2025;Wagner;Jean-Luc Gilbert;2005;Saarbrücken;m;9355
2025;Wagner;Johannes;1991;Nürnberg;m;5687
2025;Wagner;Katharina;1971;Leipzig;w;9356
2025;Wagner;Katharina Elisabeth;1994;Heidelberg;w;5689
2025;Wagner;Klaus Jürgen;1961;Bochum;m;9357
2025;Wagner;Margit;1968;Bonn;w;9358
2025;Wagner;Markus;1980;München;m;9359
2025;Wagner;Nathalie;1994;Ingolstadt;w;9360
2025;Wagner;Nicole Marie;1999;Pirmasens;w;9361
2025;Wagner;Niklas;2002;Greifswald;m;9362
2025;Wagner;Sascha Heribert;1980;Essen;m;5694
2025;Wagner;Tim;1981;Jena;m;5696
2025;Wahnschaffe;Sascha;1971;Melle;m;9363
2025;Wahrlich;Andreas Anton;1971;Mühldorf a.Inn;m;9364
2025;Waidmann;Stephan;1967;Riedlingen;m;9365
2025;Wailersbacher;Artur Ernst;1963;Forchheim;m;9366
2025;Walch;Siegfried Sebastian;1984;Traunstein;m;9367
2025;Walcher;Thomas Philipp;1999;Ochsenhausen;m;9368
2025;Walczak;Krzysztof Rafat;1994;Torun;m;9369
2025;Waldeck;Kevin;1991;Kamp-Lintfort;m;9370
2025;Waldenfels;Martina Annemarie Marianne Hanna;1975;Marktredwitz;w;9371
2025;Waldmann;Johannes;1988;Münster;m;5704
2025;Waldraff;Günter;1958;Überlingen am Ried;m;5705
2025;Walheim;Yannic;1991;Mössingen;m;9372
2025;Walk;Valentin Rupert;1996;Landshut;m;9373
2025;Wallerer;Christian Ludwig;1999;Dieburg;m;9374
2025;Wallstein;Maja Scarlett;1986;Cottbus;w;5712
2025;Walmanns;Katrin;1983;Frankenberg (Eder);w;9375
2025;Walper;Ralf;1963;Osterburg;m;9376
2025;Walter;Berit;1983;Offenbach am Main;w;9377
2025;Walter;Daniel;1991;Düren;m;9378
2025;Walter;Hannes Artur Gerhard;1984;Finsterwalde;m;5716
2025;Walter;Sebastian;1989;Karl-Marx-Stadt;m;9379
2025;Walter;Thilo;1971;Würzburg;m;5721
2025;Walther;Rolf Carl Otto;1946;Weilheim i.OB;m;9380
2025;Walther;Thomas;1981;Stade;m;9381
2025;Waltinger;Andreas;1974;Werdau;m;9382
2025;Walz;Thomas Markus;1992;Böblingen;m;9383
2025;Wamser;Michael;1961;Stenderupau;m;9384
2025;Wandel;Michael;1978;Simmern/Hunsrück;m;9385
2025;Wandrey;Martin;1993;Nauen;m;9386
2025;Wanger;Svea;1981;Flensburg;w;9387
2025;Wanke;Hanna;2001;Erlangen;w;5734
2025;Wanner;Sebastian Thomas;2002;Burglengenfeld;m;9388
2025;Warken;Nina Ingrid;1979;Bad Mergentheim;w;5738
2025;Warncke;Nadine;1980;Stollberg/Erzgeb.;w;9389
2025;Warncke;Sebastian;1983;Hamburg;m;9390
2025;Warnecke;Jan;1991;Celle;m;9391
2025;Warschkow;Dirk;1968;Döbeln;m;9392
2025;Waschgler;Arnold;1974;Bülach / Schweiz;m;9393
2025;Weber;Andreas;1979;Braunschweig;m;5749
2025;Weber;André;1988;Wernigerode;m;9394
2025;Weber;Daniel;1988;Wernigerode;m;9395
2025;Weber;Frank Michael;1966;Stuttgart;m;9396
2025;Weber;Franz;1946;Weingarten;m;5757
2025;Weber;Franziska Sophia;1997;Saarlouis;w;9397
2025;Weber;Gerry;1969;Burg;m;5758
2025;Weber;Gitta;1963;Kirchen;w;9398
2025;Weber;Ingomar;1972;Adelsheim;m;9399
2025;Weber;Jörg-Uwe;1976;Braunschweig;m;9400
2025;Weber;Michael;1978;Hannover;m;9401
2025;Weber;Sebastian;1991;Bretten;m;9402
2025;Weber;Stefanie;1962;Friedrichsthal/Saar;w;9403
2025;Weber;Thomas Hans Gerhard;1970;Berlin;m;9404
2025;Weber;Timo;1978;Neustadt an der Weinstraße;m;9405
2025;Weber-Klatt;Karin;1961;Minden;w;9406
2025;Weeser;Sandra;1969;Siegen;w;5773
2025;Wegener;Monika Marianne;1956;Berlin;w;9407
2025;Wegener;Robert;1980;Berlin;m;9408
2025;Wegge;Carmen;1989;Hattingen;w;5776
2025;Weggenmann;Max Christian;1990;Roth;m;5777
2025;Wegling;Melanie;1990;Mainz;w;5778
2025;Wegner;Christiane Angela;1964;Berlin Spandau;w;9409
2025;Wehrmaker;Inga;1990;Celle;w;9410
2025;Wehrung;Matthias Florian;1981;Hannover;m;9411
2025;Weibeler;Aileen;1999;Waldbröl;w;9412
2025;Weichhold;Nicole;1989;Borna;w;9413
2025;Weidel;Alice Elisabeth;1979;Gütersloh;w;5786
2025;Weidemann;Jörg;1968;Fürth;m;9414
2025;Weidemeier;Lea;1996;Hannover;w;9415
2025;Weidinger;Stefan Rudolf Leo;1963;Schweinfurt;m;9416
2025;Weidinger;Thomas;1962;Darmstadt;m;5793
2025;Weidler;Erik;1998;Geesthacht;m;9417
2025;Weidner;Elke Barbara;1956;Blaubeuren;w;5798
2025;Weigel;Constantin;1994;Flensburg;m;9418
2025;Weigert;Claudia Nicole;1983;Regensburg;w;9419
2025;Weigl;Anton;1963;Riedenburg;m;5803
2025;Weigle;Markus Michael;1988;München;m;9420
2025;Weigle;Sebastian;1978;Filderstadt;m;9421
2025;Weihrather;Gerhard;1962;Schwabmünchen;m;9422
2025;Weihusen;Elke;1972;Wilhelmshaven;w;5807
2025;Weilacher;Fritz Werner;1949;Ludwigshafen;m;9423
2025;Weileder;Petra Katharina;1966;Mühldorf am Inn;w;9424
2025;Weilinghoff;Hubert;1965;Velen;m;9425
2025;Weingarten;Joe;1962;Bad Kreuznach;m;5814
2025;Weinlich;Matthias;1975;Freital;m;5815
2025;Weinlich;Peggy;1982;Freiberg;w;5816
2025;Weinsteiger-Tauer;Birgit;1981;München;w;9426
2025;Weinzettel;Klaus-Jürgen;1956;Ockensen;m;9427
2025;Weis;Peter;1992;Gelnhausen;m;9428
2025;Weisenberger;Julia;1981;Nürnberg;w;9429
2025;Weiser;Mathias;1986;Schleiz;m;5825
2025;Weiser;Stephanie Maria Barbara;1979;München;w;5826
2025;Weisgerber;Anja;1976;Schweinfurt;w;5827
2025;Weiskopf;Christian;1974;Koblenz;m;9430
2025;Weispfenning;Peter Georg;1967;Aschaffenburg;m;5829
2025;Weiss;Bianca;1985;Salzkotten;w;9431
2025;Weiss;Claudia;1975;Bernburg;w;9432
2025;Weiss;Maria-Lena;1981;Tuttlingen;w;5830
2025;Weist;Leonhard Bernd;2005;Dresden;m;9433
2025;Weiß;Linda;1983;Pirna;w;9434
2025;Weiß;Michael Adam;1969;Bamberg;m;5836
2025;Weiß;Stefan;1989;Torgau;m;5840
2025;Weiß;Stephan Michael;1969;Berlin;m;9435
2025;Weiß;Ursula;1960;Witten;w;9436
2025;Weißenborn;Barbara Maria;1966;Essen;w;9437
2025;Weißer;Louis;1996;Villingen-Schwenningen;m;9438
2025;Wellenreuther;Nina Uschi Elke;1996;Mannheim;w;9439
2025;Wellhäußer;Clara Madeleine;1999;Bietigheim-Bissingen;w;5850
2025;Wellinger;Sven;1993;Rüsselsheim;m;9440
2025;Weltzien;Philipp;1987;Suhl;m;9441
2025;Wemhöner;Jens;1994;Moers;m;5855
2025;Wenck;Alexandra Eileen;1966;Karlsruhe;w;9442
2025;Wend;Alexandra;1986;Bielefeld;w;9443
2025;Wendel;Lucas;2002;Hannover;m;9444
2025;Wendorf;Sven;1972;Lübeck;m;5859
2025;Wendt;Frigga Maja;1980;Schwerin;w;5861
2025;Wenning;Simone;1977;Fürth;w;9445
2025;Wenz;Marc Alexander;1968;Immenstadt;m;9446
2025;Werkmann;Karolin;1999;Riedlingen;w;9447
2025;Werner;Andreas Walter Oswald;1972;Eldagsen (jetzt Springe);m;5872
